House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity
A,1,1358,17,17
A,1,1359,17,17
A,1,1360,17,17
A,1,1361,17,17
A,1,1362,17,17
A,1,1363,17,17
A,1,1364,17,17
A,1,1365,17,17
A,1,1366,17,17
A,1,1367,17,17
A,1,1368,17,17
A,1,1369,17,17
A,1,1370,17,17
A,1,1371,17,17
A,1,1372,17,17
A,1,1373,17,17
A,1,1374,17,17
A,1,1375,17,17
A,1,1376,17,17
A,1,1377,17,17
A,1,1378,17,17
A,1,1379,17,17
A,1,1380,17,17
A,1,1381,17,17
A,1,1382,17,17
A,1,1383,17,17
A,1,1384,17,17
A,1,1385,17,17
A,1,1386,22,17
A,1,1387,22,17
A,1,1388,22,17
A,1,1389,22,17
A,1,1390,22,17
A,1,1391,22,17
A,1,1392,22,17
A,1,1393,22,17
A,1,1394,22,17
A,1,1395,22,17
A,1,1396,22,17
A,1,1397,22,21
A,1,1398,22,21
A,1,1399,22,21
A,1,1400,22,21
A,1,1401,22,12
A,1,1402,22,12
A,1,1403,22,12
A,1,1404,12,12
A,1,1405,12,12
A,1,1406,12,12
A,1,1407,12,12
A,1,1408,12,12
A,1,1409,12,12
A,1,1410,12,12
A,1,1411,12,12
A,1,1412,12,12
A,1,1413,12,12
A,1,1414,12,12
A,1,1415,12,12
A,1,1416,12,12
A,1,1417,12,12
A,1,1418,12,12
A,1,1419,12,12
A,1,1420,12,12
A,1,1421,12,12
A,1,1422,12,12
A,1,1423,12,12
A,1,1424,12,12
A,1,1425,12,12
A,1,1426,12,12
A,1,1427,12,12
A,1,1428,12,12
A,1,1429,12,12
A,1,1430,12,12
A,1,1431,12,12
A,1,1432,12,12
A,1,1433,21,12
A,1,1434,21,12
A,1,1435,21,12
A,1,1436,21,12
A,1,1437,12,12
A,1,1438,12,12
A,1,1439,12,12
A,2,0,17,2
A,2,1,10,2
A,2,2,10,2
A,2,3,10,2
A,2,4,10,2
A,2,5,10,2
A,2,6,10,2
A,2,7,17,2
A,2,8,17,2
A,2,9,17,2
A,2,10,17,2
A,2,11,17,2
A,2,12,17,2
A,2,13,17,2
A,2,14,17,2
A,2,15,17,2
A,2,16,17,2
A,2,17,17,2
A,2,18,17,2
A,2,19,17,2
A,2,20,10,2
A,2,21,10,2
A,2,22,10,2
A,2,23,10,2
A,2,24,12,2
A,2,25,12,2
A,2,26,12,2
A,2,27,12,2
A,2,28,12,2
A,2,29,12,2
A,2,30,12,2
A,2,31,12,2
A,2,32,12,2
A,2,33,12,2
A,2,34,12,2
A,2,35,12,2
A,2,36,12,2
A,2,37,12,2
A,2,38,12,2
A,2,39,12,2
A,2,40,12,2
A,2,41,12,2
A,2,42,12,2
A,2,43,12,2
A,2,44,12,2
A,2,45,12,2
A,2,46,12,2
A,2,47,12,2
A,2,48,12,2
A,2,49,12,2
A,2,50,12,2
A,2,51,12,2
A,2,52,12,2
A,2,53,12,2
A,2,54,12,2
A,2,55,12,2
A,2,56,12,2
A,2,57,12,2
A,2,58,12,2
A,2,59,12,2
A,2,60,12,2
A,2,61,12,2
A,2,62,12,2
A,2,63,12,2
A,2,64,12,2
A,2,65,12,2
A,2,66,12,2
A,2,67,12,2
A,2,68,13,2
A,2,69,13,2
A,2,70,13,2
A,2,71,13,2
A,2,72,13,2
A,2,73,13,2
A,2,74,13,2
A,2,75,13,2
A,2,76,13,2
A,2,77,13,2
A,2,78,13,2
A,2,79,13,2
A,2,80,13,2
A,2,81,13,2
A,2,82,13,2
A,2,83,13,2
A,2,84,13,2
A,2,85,13,2
A,2,86,13,2
A,2,87,13,2
A,2,88,13,2
A,2,89,13,2
A,2,90,13,2
A,2,91,13,2
A,2,92,13,2
A,2,93,13,2
A,2,94,13,2
A,2,95,13,2
A,2,96,13,2
A,2,97,13,2
A,2,98,13,2
A,2,99,13,2
A,2,100,13,2
A,2,101,13,2
A,2,102,13,2
A,2,103,13,2
A,2,104,13,2
A,2,105,13,2
A,2,106,13,2
A,2,107,13,2
A,2,108,13,2
A,2,109,13,2
A,2,110,13,2
A,2,111,13,2
A,2,112,13,2
A,2,113,13,2
A,2,114,13,2
A,2,115,13,2
A,2,116,13,2
A,2,117,13,2
A,2,118,13,2
A,2,119,13,2
A,2,120,13,2
A,2,121,13,2
A,2,122,13,2
A,2,123,13,2
A,2,124,13,2
A,2,125,13,2
A,2,126,13,2
A,2,127,13,2
A,2,128,13,2
A,2,129,13,2
A,2,130,13,2
A,2,131,13,2
A,2,132,13,2
A,2,133,13,2
A,2,134,13,2
A,2,135,13,2
A,2,136,13,2
A,2,137,13,2
A,2,138,13,2
A,2,139,13,2
A,2,140,13,2
A,2,141,13,2
A,2,142,13,2
A,2,143,13,2
A,2,144,13,2
A,2,145,13,2
A,2,146,13,2
A,2,147,13,2
A,2,148,13,2
A,2,149,13,2
A,2,150,13,2
A,2,151,13,2
A,2,152,13,2
A,2,153,21,2
A,2,154,21,2
A,2,155,21,2
A,2,156,1,2
A,2,157,1,2
A,2,158,1,2
A,2,159,1,2
A,2,160,1,2
A,2,161,11,2
A,2,162,11,2
A,2,163,11,2
A,2,164,11,2
A,2,165,11,2
A,2,166,11,2
A,2,167,11,2
A,2,168,11,2
A,2,169,11,2
A,2,170,11,2
A,2,171,11,2
A,2,172,11,2
A,2,173,11,2
A,2,174,11,2
A,2,175,11,2
A,2,176,11,2
A,2,177,11,2
A,2,178,11,2
A,2,179,11,2
A,2,180,11,2
A,2,181,11,2
A,2,182,11,2
A,2,183,11,2
A,2,184,11,2
A,2,185,11,2
A,2,186,11,2
A,2,187,11,2
A,2,188,11,2
A,2,189,11,2
A,2,190,11,2
A,2,191,11,2
A,2,192,11,2
A,2,193,11,2
A,2,194,11,2
A,2,195,11,2
A,2,196,11,2
A,2,197,11,2
A,2,198,11,2
A,2,199,11,2
A,2,200,11,2
A,2,201,11,2
A,2,202,11,2
A,2,203,11,2
A,2,204,11,2
A,2,205,11,2
A,2,206,11,2
A,2,207,11,2
A,2,208,11,2
A,2,209,11,2
A,2,210,11,2
A,2,211,11,2
A,2,212,11,2
A,2,213,11,2
A,2,214,11,2
A,2,215,11,2
A,2,216,11,2
A,2,217,11,2
A,2,218,11,2
A,2,219,11,2
A,2,220,11,2
A,2,221,11,2
A,2,222,11,2
A,2,223,11,2
A,2,224,11,2
A,2,225,11,2
A,2,226,11,2
A,2,227,11,2
A,2,228,11,2
A,2,229,11,2
A,2,230,11,2
A,2,231,11,2
A,2,232,11,2
A,2,233,11,2
A,2,234,11,2
A,2,235,11,2
A,2,236,11,2
A,2,237,11,2
A,2,238,11,2
A,2,239,11,2
A,2,240,11,2
A,2,241,11,2
A,2,242,11,2
A,2,243,11,2
A,2,244,11,2
A,2,245,11,2
A,2,246,11,2
A,2,247,11,2
A,2,248,11,2
A,2,249,11,2
A,2,250,11,2
A,2,251,11,2
A,2,252,11,2
A,2,253,11,2
A,2,254,11,2
A,2,255,11,2
A,2,256,11,2
A,2,257,11,2
A,2,258,11,2
A,2,259,11,2
A,2,260,11,2
A,2,261,11,2
A,2,262,11,2
A,2,263,11,2
A,2,264,11,2
A,2,265,11,2
A,2,266,11,2
A,2,267,11,2
A,2,268,11,2
A,2,269,11,2
A,2,270,11,2
A,2,271,11,2
A,2,272,11,2
A,2,273,11,2
A,2,274,11,2
A,2,275,11,2
A,2,276,11,2
A,2,277,11,2
A,2,278,11,2
A,2,279,11,2
A,2,280,11,2
A,2,281,11,2
A,2,282,11,2
A,2,283,11,2
A,2,284,11,2
A,2,285,11,2
A,2,286,11,2
A,2,287,11,2
A,2,288,11,2
A,2,289,11,2
A,2,290,11,2
A,2,291,11,2
A,2,292,11,2
A,2,293,11,2
A,2,294,11,2
A,2,295,11,2
A,2,296,11,2
A,2,297,11,2
A,2,298,11,2
A,2,299,11,2
A,2,300,11,2
A,2,301,11,2
A,2,302,11,2
A,2,303,11,2
A,2,304,11,2
A,2,305,11,2
A,2,306,11,2
A,2,307,11,2
A,2,308,11,2
A,2,309,11,2
A,2,310,11,2
A,2,311,11,2
A,2,312,11,2
A,2,313,11,2
A,2,314,11,2
A,2,315,11,2
A,2,316,11,2
A,2,317,11,2
A,2,318,11,2
A,2,319,11,2
A,2,320,11,2
A,2,321,11,2
A,2,322,11,2
A,2,323,11,2
A,2,324,11,2
A,2,325,11,2
A,2,326,11,2
A,2,327,11,2
A,2,328,11,2
A,2,329,11,2
A,2,330,11,2
A,2,331,11,2
A,2,332,11,2
A,2,333,11,2
A,2,334,11,2
A,2,335,11,2
A,2,336,11,2
A,2,337,11,2
A,2,338,11,2
A,2,339,11,2
A,2,340,11,2
A,2,341,11,2
A,2,342,11,2
A,2,343,11,2
A,2,344,11,2
A,2,345,11,2
A,2,346,11,2
A,2,347,11,2
A,2,348,11,2
A,2,349,11,2
A,2,350,11,2
A,2,351,11,2
A,2,352,11,2
A,2,353,11,2
A,2,354,11,2
A,2,355,11,2
A,2,356,11,2
A,2,357,11,2
A,2,358,11,2
A,2,359,11,2
A,2,360,11,2
A,2,361,11,2
A,2,362,11,2
A,2,363,11,2
A,2,364,11,2
A,2,365,11,2
A,2,366,11,2
A,2,367,11,2
A,2,368,11,2
A,2,369,11,2
A,2,370,11,2
A,2,371,11,2
A,2,372,11,2
A,2,373,11,2
A,2,374,11,2
A,2,375,11,2
A,2,376,11,2
A,2,377,11,2
A,2,378,11,2
A,2,379,11,2
A,2,380,11,2
A,2,381,11,2
A,2,382,11,2
A,2,383,11,2
A,2,384,11,2
A,2,385,11,2
A,2,386,11,2
A,2,387,11,2
A,2,388,11,2
A,2,389,11,2
A,2,390,11,2
A,2,391,11,2
A,2,392,11,2
A,2,393,11,2
A,2,394,11,2
A,2,395,11,2
A,2,396,11,2
A,2,397,11,2
A,2,398,11,2
A,2,399,11,2
A,2,400,11,2
A,2,401,11,2
A,2,402,11,2
A,2,403,11,2
A,2,404,11,2
A,2,405,11,2
A,2,406,11,2
A,2,407,11,2
A,2,408,11,2
A,2,409,11,2
A,2,410,11,2
A,2,411,11,2
A,2,412,11,2
A,2,413,11,2
A,2,414,11,2
A,2,415,11,2
A,2,416,11,2
A,2,417,11,2
A,2,418,11,2
A,2,419,11,2
A,2,420,11,2
A,2,421,11,2
A,2,422,11,2
A,2,423,11,2
A,2,424,11,2
A,2,425,11,2
A,2,426,11,2
A,2,427,11,2
A,2,428,11,2
A,2,429,11,2
A,2,430,11,2
A,2,431,11,2
A,2,432,11,2
A,2,433,11,2
A,2,434,11,2
A,2,435,11,2
A,2,436,11,2
A,2,437,11,2
A,2,438,11,2
A,2,439,11,2
A,2,440,11,2
A,2,441,11,2
A,2,442,11,2
A,2,443,11,2
A,2,444,11,2
A,2,445,11,2
A,2,446,11,2
A,2,447,11,2
A,2,448,11,2
A,2,449,11,2
A,2,450,11,2
A,2,451,11,2
A,2,452,11,2
A,2,453,11,2
A,2,454,11,2
A,2,455,11,2
A,2,456,11,2
A,2,457,11,2
A,2,458,11,2
A,2,459,11,2
A,2,460,11,2
A,2,461,11,2
A,2,462,11,2
A,2,463,11,2
A,2,464,11,2
A,2,465,11,2
A,2,466,11,2
A,2,467,11,2
A,2,468,11,2
A,2,469,11,2
A,2,470,11,2
A,2,471,11,2
A,2,472,11,2
A,2,473,11,2
A,2,474,11,2
A,2,475,11,2
A,2,476,11,2
A,2,477,11,2
A,2,478,11,2
A,2,479,11,2
A,2,480,11,2
A,2,481,11,2
A,2,482,11,2
A,2,483,11,2
A,2,484,11,2
A,2,485,11,2
A,2,486,11,2
A,2,487,11,2
A,2,488,11,2
A,2,489,11,2
A,2,490,11,2
A,2,491,11,2
A,2,492,11,2
A,2,493,11,2
A,2,494,11,2
A,2,495,11,2
A,2,496,11,2
A,2,497,11,2
A,2,498,11,2
A,2,499,11,2
A,2,500,11,2
A,2,501,11,2
A,2,502,11,2
A,2,503,11,2
A,2,504,11,2
A,2,505,11,2
A,2,506,11,2
A,2,507,11,2
A,2,508,11,2
A,2,509,11,2
A,2,510,11,2
A,2,511,11,2
A,2,512,11,2
A,2,513,11,2
A,2,514,11,2
A,2,515,11,2
A,2,516,11,2
A,2,517,11,2
A,2,518,11,2
A,2,519,11,2
A,2,520,11,2
A,2,521,11,2
A,2,522,11,2
A,2,523,11,2
A,2,524,11,2
A,2,525,11,2
A,2,526,11,2
A,2,527,11,2
A,2,528,11,2
A,2,529,11,2
A,2,530,11,2
A,2,531,11,2
A,2,532,11,2
A,2,533,11,2
A,2,534,11,2
A,2,535,11,2
A,2,536,11,2
A,2,537,11,2
A,2,538,11,2
A,2,539,11,2
A,2,540,11,2
A,2,541,11,2
A,2,542,11,2
A,2,543,11,2
A,2,544,11,2
A,2,545,11,2
A,2,546,11,2
A,2,547,11,2
A,2,548,11,2
A,2,549,11,2
A,2,550,11,2
A,2,551,11,2
A,2,552,11,2
A,2,553,11,2
A,2,554,11,2
A,2,555,11,2
A,2,556,11,2
A,2,557,11,2
A,2,558,11,2
A,2,559,11,2
A,2,560,11,2
A,2,561,11,2
A,2,562,11,2
A,2,563,11,2
A,2,564,11,2
A,2,565,11,2
A,2,566,11,2
A,2,567,11,2
A,2,568,11,2
A,2,569,11,2
A,2,570,11,2
A,2,571,11,2
A,2,572,11,2
A,2,573,11,2
A,2,574,11,2
A,2,575,11,2
A,2,576,11,2
A,2,577,11,2
A,2,578,11,2
A,2,579,11,2
A,2,580,11,2
A,2,581,11,2
A,2,582,11,2
A,2,583,11,2
A,2,584,11,2
A,2,585,11,2
A,2,586,11,2
A,2,587,11,2
A,2,588,11,2
A,2,589,11,2
A,2,590,11,2
A,2,591,11,2
A,2,592,11,2
A,2,593,11,2
A,2,594,11,2
A,2,595,11,2
A,2,596,11,2
A,2,597,12,2
A,2,598,12,2
A,2,599,12,2
A,2,600,12,2
A,2,601,12,2
A,2,602,12,2
A,2,603,12,2
A,2,604,12,2
A,2,605,12,2
A,2,606,12,2
A,2,607,12,2
A,2,608,12,2
A,2,609,12,2
A,2,610,12,2
A,2,611,12,2
A,2,612,12,2
A,2,613,12,2
A,2,614,12,2
A,2,615,12,2
A,2,616,12,2
A,2,617,12,2
A,2,618,12,2
A,2,619,15,2
A,2,620,15,2
A,2,621,3,2
A,2,622,3,2
A,2,623,3,2
A,2,624,3,2
A,2,625,3,2
A,2,626,17,2
A,2,627,17,2
A,2,628,17,2
A,2,629,17,2
A,2,630,17,2
A,2,631,17,2
A,2,632,17,2
A,2,633,17,2
A,2,634,17,2
A,2,635,17,2
A,2,636,17,2
A,2,637,17,2
A,2,638,17,2
A,2,639,17,2
A,2,640,17,2
A,2,641,17,2
A,2,642,17,2
A,2,643,17,2
A,2,644,3,2
A,2,645,3,2
A,2,646,3,2
A,2,647,3,2
A,2,648,3,2
A,2,649,3,2
A,2,650,3,2
A,2,651,3,2
A,2,652,3,2
A,2,653,3,2
A,2,654,3,2
A,2,655,3,2
A,2,656,3,2
A,2,657,3,2
A,2,658,3,2
A,2,659,3,2
A,2,660,3,2
A,2,661,3,2
A,2,662,4,2
A,2,663,4,2
A,2,664,4,2
A,2,665,4,2
A,2,666,4,2
A,2,667,4,2
A,2,668,4,2
A,2,669,4,2
A,2,670,4,2
A,2,671,4,2
A,2,672,4,2
A,2,673,4,2
A,2,674,4,2
A,2,675,4,2
A,2,676,4,2
A,2,677,4,2
A,2,678,4,2
A,2,679,4,2
A,2,680,4,2
A,2,681,13,2
A,2,682,13,2
A,2,683,13,2
A,2,684,13,2
A,2,685,13,2
A,2,686,13,2
A,2,687,13,2
A,2,688,13,2
A,2,689,13,2
A,2,690,13,2
A,2,691,13,2
A,2,692,13,2
A,2,693,13,2
A,2,694,13,2
A,2,695,13,2
A,2,696,13,2
A,2,697,13,2
A,2,698,13,2
A,2,699,13,2
A,2,700,13,2
A,2,701,13,2
A,2,702,13,2
A,2,703,13,2
A,2,704,13,2
A,2,705,13,2
A,2,706,13,2
A,2,707,13,2
A,2,708,13,2
A,2,709,13,2
A,2,710,13,2
A,2,711,13,2
A,2,712,13,2
A,2,713,13,2
A,2,714,13,2
A,2,715,13,2
A,2,716,13,2
A,2,717,13,2
A,2,718,13,2
A,2,719,13,2
A,2,720,13,2
A,2,721,13,2
A,2,722,13,2
A,2,723,13,2
A,2,724,13,2
A,2,725,13,2
A,2,726,13,2
A,2,727,21,2
A,2,728,21,2
A,2,729,21,2
A,2,730,15,2
A,2,731,15,2
A,2,732,15,2
A,2,733,15,2
A,2,734,15,2
A,2,735,15,2
A,2,736,15,2
A,2,737,15,2
A,2,738,15,2
A,2,739,15,2
A,2,740,15,2
A,2,741,15,2
A,2,742,15,2
A,2,743,15,2
A,2,744,15,2
A,2,745,15,2
A,2,746,15,2
A,2,747,15,2
A,2,748,22,2
A,2,749,22,2
A,2,750,22,2
A,2,751,14,2
A,2,752,14,2
A,2,753,14,2
A,2,754,14,2
A,2,755,14,2
A,2,756,14,2
A,2,757,14,2
A,2,758,14,2
A,2,759,14,2
A,2,760,14,2
A,2,761,14,2
A,2,762,14,2
A,2,763,1,2
A,2,764,1,2
A,2,765,1,2
A,2,766,1,2
A,2,767,1,2
A,2,768,1,2
A,2,769,1,2
A,2,770,1,2
A,2,771,1,2
A,2,772,1,2
A,2,773,1,2
A,2,774,1,2
A,2,775,1,2
A,2,776,1,2
A,2,777,1,2
A,2,778,1,2
A,2,779,13,2
A,2,780,13,2
A,2,781,13,2
A,2,782,13,2
A,2,783,13,2
A,2,784,13,2
A,2,785,13,2
A,2,786,13,2
A,2,787,13,2
A,2,788,13,2
A,2,789,13,2
A,2,790,13,2
A,2,791,13,2
A,2,792,13,2
A,2,793,13,2
A,2,794,13,2
A,2,795,13,2
A,2,796,1,2
A,2,797,1,2
A,2,798,1,2
A,2,799,1,2
A,2,800,1,2
A,2,801,1,2
A,2,802,1,2
A,2,803,1,2
A,2,804,1,2
A,2,805,1,2
A,2,806,1,2
A,2,807,1,2
A,2,808,2,2
A,2,809,2,2
A,2,810,2,2
A,2,811,2,2
A,2,812,2,2
A,2,813,2,2
A,2,814,2,2
A,2,815,2,2
A,2,816,2,2
A,2,817,2,2
A,2,818,2,2
A,2,819,2,2
A,2,820,2,2
A,2,821,2,2
A,2,822,2,2
A,2,823,2,2
A,2,824,2,2
A,2,825,2,2
A,2,826,2,2
A,2,827,2,2
A,2,828,2,2
A,2,829,2,2
A,2,830,2,2
A,2,831,2,2
A,2,832,2,2
A,2,833,2,2
A,2,834,2,2
A,2,835,2,2
A,2,836,2,2
A,2,837,2,2
A,2,838,2,2
A,2,839,2,2
A,2,840,2,2
A,2,841,2,2
A,2,842,2,2
A,2,843,2,2
A,2,844,12,2
A,2,845,12,2
A,2,846,12,2
A,2,847,12,2
A,2,848,12,2
A,2,849,12,2
A,2,850,12,2
A,2,851,12,2
A,2,852,12,2
A,2,853,12,2
A,2,854,12,2
A,2,855,5,2
A,2,856,5,2
A,2,857,5,2
A,2,858,5,2
A,2,859,5,2
A,2,860,5,2
A,2,861,5,2
A,2,862,5,2
A,2,863,5,2
A,2,864,5,2
A,2,865,5,2
A,2,866,5,2
A,2,867,5,2
A,2,868,5,2
A,2,869,5,2
A,2,870,5,2
A,2,871,5,2
A,2,872,5,2
A,2,873,5,2
A,2,874,5,2
A,2,875,5,2
A,2,876,5,2
A,2,877,5,2
A,2,878,5,2
A,2,879,5,2
A,2,880,5,2
A,2,881,6,2
A,2,882,6,2
A,2,883,6,2
A,2,884,6,2
A,2,885,6,2
A,2,886,6,2
A,2,887,6,2
A,2,888,6,2
A,2,889,6,2
A,2,890,6,2
A,2,891,6,2
A,2,892,6,2
A,2,893,6,2
A,2,894,6,2
A,2,895,6,2
A,2,896,6,2
A,2,897,6,2
A,2,898,6,2
A,2,899,6,2
A,2,900,6,2
A,2,901,6,2
A,2,902,6,2
A,2,903,6,2
A,2,904,6,2
A,2,905,6,2
A,2,906,6,2
A,2,907,6,2
A,2,908,9,2
A,2,909,9,2
A,2,910,9,2
A,2,911,9,2
A,2,912,9,2
A,2,913,9,2
A,2,914,9,2
A,2,915,9,2
A,2,916,9,2
A,2,917,9,2
A,2,918,17,2
A,2,919,17,2
A,2,920,17,2
A,2,921,17,2
A,2,922,17,2
A,2,923,17,2
A,2,924,17,2
A,2,925,17,2
A,2,926,17,2
A,2,927,17,2
A,2,928,17,2
A,2,929,17,2
A,2,930,17,2
A,2,931,17,2
A,2,932,17,2
A,2,933,17,2
A,2,934,17,2
A,2,935,17,2
A,2,936,17,2
A,2,937,17,2
A,2,938,17,2
A,2,939,17,2
A,2,940,17,2
A,2,941,17,2
A,2,942,17,2
A,2,943,17,2
A,2,944,17,2
A,2,945,17,2
A,2,946,17,2
A,2,947,17,2
A,2,948,17,2
A,2,949,17,2
A,2,950,17,2
A,2,951,17,2
A,2,952,17,2
A,2,953,17,2
A,2,954,17,2
A,2,955,17,2
A,2,956,17,2
A,2,957,17,2
A,2,958,17,2
A,2,959,17,2
A,2,960,17,2
A,2,961,17,2
A,2,962,17,2
A,2,963,17,2
A,2,964,17,2
A,2,965,17,2
A,2,966,17,2
A,2,967,17,2
A,2,968,17,2
A,2,969,17,2
A,2,970,17,2
A,2,971,17,2
A,2,972,17,2
A,2,973,17,2
A,2,974,17,2
A,2,975,17,2
A,2,976,17,2
A,2,977,17,2
A,2,978,17,2
A,2,979,17,2
A,2,980,15,2
A,2,981,15,2
A,2,982,21,2
A,2,983,21,2
A,2,984,21,2
A,2,985,21,2
A,2,986,14,2
A,2,987,14,2
A,2,988,14,2
A,2,989,14,2
A,2,990,14,2
A,2,991,14,2
A,2,992,14,2
A,2,993,14,2
A,2,994,14,2
A,2,995,14,2
A,2,996,14,2
A,2,997,14,2
A,2,998,14,2
A,2,999,14,2
A,2,1000,14,2
A,2,1001,14,2
A,2,1002,14,2
A,2,1003,14,2
A,2,1004,14,2
A,2,1005,17,2
A,2,1006,17,2
A,2,1007,17,2
A,2,1008,17,2
A,2,1009,17,2
A,2,1010,17,2
A,2,1011,17,2
A,2,1012,17,2
A,2,1013,17,2
A,2,1014,17,2
A,2,1015,17,2
A,2,1016,17,2
A,2,1017,17,2
A,2,1018,17,2
A,2,1019,17,2
A,2,1020,17,2
A,2,1021,17,2
A,2,1022,17,2
A,2,1023,17,2
A,2,1024,17,2
A,2,1025,17,2
A,2,1026,17,2
A,2,1027,17,2
A,2,1028,17,2
A,2,1029,27,2
A,2,1030,27,2
A,2,1031,27,2
A,2,1032,27,2
A,2,1033,27,2
A,2,1034,2,2
A,2,1035,2,2
A,2,1036,2,2
A,2,1037,2,2
A,2,1038,2,2
A,2,1039,2,2
A,2,1040,2,2
A,2,1041,2,2
A,2,1042,2,2
A,2,1043,2,2
A,2,1044,2,2
A,2,1045,2,2
A,2,1046,2,2
A,2,1047,2,2
A,2,1048,2,2
A,2,1049,2,2
A,2,1050,2,2
A,2,1051,2,2
A,2,1052,2,2
A,2,1053,2,2
A,2,1054,2,2
A,2,1055,2,2
A,2,1056,2,2
A,2,1057,2,2
A,2,1058,2,2
A,2,1059,2,2
A,2,1060,2,2
A,2,1061,2,2
A,2,1062,2,2
A,2,1063,2,2
A,2,1064,2,2
A,2,1065,2,2
A,2,1066,2,2
A,2,1067,2,2
A,2,1068,2,2
A,2,1069,2,2
A,2,1070,2,2
A,2,1071,2,2
A,2,1072,2,2
A,2,1073,2,2
A,2,1074,2,2
A,2,1075,2,2
A,2,1076,2,2
A,2,1077,2,2
A,2,1078,2,2
A,2,1079,2,2
A,2,1080,2,2
A,2,1081,2,2
A,2,1082,2,2
A,2,1083,2,2
A,2,1084,2,2
A,2,1085,2,2
A,2,1086,2,2
A,2,1087,2,2
A,2,1088,2,2
A,2,1089,2,2
A,2,1090,2,2
A,2,1091,2,2
A,2,1092,2,2
A,2,1093,2,2
A,2,1094,2,2
A,2,1095,2,2
A,2,1096,2,2
A,2,1097,2,2
A,2,1098,2,2
A,2,1099,2,2
A,2,1100,2,2
A,2,1101,2,2
A,2,1102,2,2
A,2,1103,2,2
A,2,1104,2,2
A,2,1105,2,2
A,2,1106,2,2
A,2,1107,2,2
A,2,1108,2,2
A,2,1109,2,2
A,2,1110,2,2
A,2,1111,2,2
A,2,1112,2,2
A,2,1113,2,2
A,2,1114,2,2
A,2,1115,2,2
A,2,1116,2,2
A,2,1117,2,2
A,2,1118,2,2
A,2,1119,2,2
A,2,1120,2,2
A,2,1121,2,2
A,2,1122,2,2
A,2,1123,2,2
A,2,1124,2,2
A,2,1125,2,2
A,2,1126,2,2
A,2,1127,2,2
A,2,1128,2,2
A,2,1129,2,2
A,2,1130,2,2
A,2,1131,2,2
A,2,1132,2,2
A,2,1133,2,2
A,2,1134,2,2
A,2,1135,2,2
A,2,1136,2,2
A,2,1137,2,2
A,2,1138,2,2
A,2,1139,2,2
A,2,1140,2,2
A,2,1141,2,2
A,2,1142,2,2
A,2,1143,2,2
A,2,1144,2,2
A,2,1145,2,2
A,2,1146,2,2
A,2,1147,2,2
A,2,1148,2,2
A,2,1149,2,2
A,2,1150,2,2
A,2,1151,2,2
A,2,1152,2,2
A,2,1153,2,2
A,2,1154,2,2
A,2,1155,2,2
A,2,1156,2,2
A,2,1157,2,2
A,2,1158,2,2
A,2,1159,2,2
A,2,1160,2,2
A,2,1161,2,2
A,2,1162,2,2
A,2,1163,2,2
A,2,1164,2,2
A,2,1165,2,2
A,2,1166,2,2
A,2,1167,2,2
A,2,1168,2,2
A,2,1169,2,2
A,2,1170,2,2
A,2,1171,2,2
A,2,1172,2,2
A,2,1173,2,2
A,2,1174,2,2
A,2,1175,2,2
A,2,1176,2,2
A,2,1177,2,2
A,2,1178,2,2
A,2,1179,2,2
A,2,1180,2,2
A,2,1181,2,2
A,2,1182,2,2
A,2,1183,2,2
A,2,1184,2,2
A,2,1185,2,2
A,2,1186,2,2
A,2,1187,2,2
A,2,1188,2,2
A,2,1189,2,2
A,2,1190,2,2
A,2,1191,2,2
A,2,1192,2,2
A,2,1193,2,2
A,2,1194,2,2
A,2,1195,2,2
A,2,1196,2,2
A,2,1197,2,2
A,2,1198,2,2
A,2,1199,2,2
A,2,1200,2,2
A,2,1201,2,2
A,2,1202,2,2
A,2,1203,2,2
A,2,1204,2,2
A,2,1205,2,2
A,2,1206,2,2
A,2,1207,2,2
A,2,1208,2,2
A,2,1209,2,2
A,2,1210,2,2
A,2,1211,2,2
A,2,1212,2,2
A,2,1213,2,2
A,2,1214,2,2
A,2,1215,2,2
A,2,1216,2,2
A,2,1217,2,2
A,2,1218,2,2
A,2,1219,2,2
A,2,1220,2,2
A,2,1221,2,2
A,2,1222,2,2
A,2,1223,2,2
A,2,1224,2,2
A,2,1225,2,2
A,2,1226,2,2
A,2,1227,2,2
A,2,1228,2,2
A,2,1229,2,2
A,2,1230,2,2
A,2,1231,2,2
A,2,1232,2,2
A,2,1233,2,2
A,2,1234,2,2
A,2,1235,2,2
A,2,1236,2,2
A,2,1237,2,2
A,2,1238,2,2
A,2,1239,2,2
A,2,1240,2,2
A,2,1241,2,2
A,2,1242,2,2
A,2,1243,2,2
A,2,1244,2,2
A,2,1245,2,2
A,2,1246,2,2
A,2,1247,2,2
A,2,1248,2,2
A,2,1249,2,2
A,2,1250,2,2
A,2,1251,2,2
A,2,1252,2,2
A,2,1253,2,2
A,2,1254,2,2
A,2,1255,2,2
A,2,1256,2,2
A,2,1257,2,2
A,2,1258,2,2
A,2,1259,2,2
A,2,1260,2,2
A,2,1261,2,2
A,2,1262,2,2
A,2,1263,2,2
A,2,1264,2,2
A,2,1265,2,2
A,2,1266,2,2
A,2,1267,2,2
A,2,1268,2,2
A,2,1269,2,2
A,2,1270,2,2
A,2,1271,2,2
A,2,1272,2,2
A,2,1273,2,2
A,2,1274,2,2
A,2,1275,2,2
A,2,1276,2,2
A,2,1277,2,2
