House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Control Cost ($)
B,1,731,13,18,0.00151814349918014
B,1,732,13,18,0.00151814349918014
B,1,733,13,18,0.00151814349918014
B,1,734,13,18,0.00151814349918014
B,1,735,13,18,0.00151814349918014
B,1,736,13,18,0.00151814349918014
B,1,737,13,18,0.00151814349918014
B,1,738,13,18,0.00151814349918014
B,1,739,13,18,0.00151814349918014
B,1,740,13,18,0.00151814349918014
B,1,741,13,18,0.00151814349918014
B,1,742,13,18,0.00151814349918014
B,1,743,13,18,0.00151814349918014
B,1,744,13,18,0.00151814349918014
B,1,745,13,18,0.00151814349918014
B,1,746,13,18,0.00151814349918014
B,1,747,13,18,0.00151814349918014
B,1,748,13,18,0.00151814349918014
B,1,749,13,18,0.00151814349918014
B,1,750,13,18,0.00151814349918014
B,1,751,13,18,0.00151814349918014
B,1,752,13,18,0.00151814349918014
B,1,753,13,18,0.00151814349918014
B,1,754,13,18,0.00151814349918014
B,1,755,13,18,0.00151814349918014
B,1,756,13,18,0.00151814349918014
B,1,757,13,18,0.00151814349918014
B,1,758,13,18,0.00151814349918014
B,1,759,13,18,0.00151814349918014
B,1,760,13,18,0.00151814349918014
B,1,761,13,18,0.00151814349918014
B,1,762,13,18,0.00151814349918014
B,1,763,13,18,0.00151814349918014
B,1,764,13,18,0.00151814349918014
B,1,765,13,18,0.00151814349918014
B,1,766,13,18,0.00151814349918014
B,1,767,13,18,0.00151814349918014
B,1,768,13,18,0.00151814349918014
B,1,769,13,18,0.00151814349918014
B,1,770,13,18,0.00151814349918014
B,1,771,13,18,0.00151814349918014
B,1,772,13,18,0.00151814349918014
B,1,773,13,18,0.00151814349918014
B,1,774,13,18,0.00151814349918014
B,1,775,13,18,0.00151814349918014
B,1,776,13,18,0.00151814349918014
B,1,777,13,18,0.00151814349918014
B,1,778,13,18,0.00151814349918014
B,1,779,13,18,0.00151814349918014
B,1,780,13,18,0.00151814349918014
B,1,781,13,18,0.00151814349918014
B,1,782,13,18,0.00151814349918014
B,1,783,13,18,0.00151814349918014
B,1,784,13,18,0.00151814349918014
B,1,785,13,18,0.00151814349918014
B,1,786,13,18,0.00151814349918014
B,1,787,13,18,0.00151814349918014
B,1,788,13,18,0.00151814349918014
B,1,789,13,18,0.00151814349918014
B,1,790,13,18,0.00151814349918014
B,1,791,13,18,0.00151814349918014
B,1,792,13,18,0.00151814349918014
B,1,793,13,18,0.00151814349918014
B,1,794,13,18,0.00151814349918014
B,1,795,13,18,0.00151814349918014
B,1,796,13,18,0.00151814349918014
B,1,797,13,18,0.00151814349918014
B,1,798,13,18,0.00151814349918014
B,1,799,13,18,0.00151814349918014
B,1,800,13,18,0.00151814349918014
B,1,801,13,18,0.00151814349918014
B,1,802,13,18,0.00151814349918014
B,1,803,13,18,0.00151814349918014
B,1,804,13,18,0.00151814349918014
B,1,805,13,18,0.00151814349918014
B,1,806,13,18,0.00151814349918014
B,1,807,13,18,0.00151814349918014
B,1,808,13,18,0.00151814349918014
B,1,809,13,18,0.00151814349918014
B,1,810,13,18,0.00151814349918014
B,1,811,13,18,0.00151814349918014
B,1,812,13,18,0.00151814349918014
B,1,813,13,18,0.00151814349918014
B,1,814,13,18,0.00151814349918014
B,1,815,13,18,0.00151814349918014
B,1,816,13,18,0.00151814349918014
B,1,817,13,18,0.00151814349918014
B,1,818,13,18,0.00151814349918014
B,1,819,13,18,0.00151814349918014
B,1,820,13,18,0.00151814349918014
B,1,821,13,18,0.00151814349918014
B,1,822,13,18,0.00151814349918014
B,1,823,13,18,0.00151814349918014
B,1,824,13,18,0.00151814349918014
B,1,825,13,18,0.00151814349918014
B,1,826,13,18,0.00151814349918014
B,1,827,13,18,0.00151814349918014
B,1,828,13,18,0.00151814349918014
B,1,829,13,18,0.00151814349918014
B,1,830,13,18,0.00151814349918014
B,1,831,13,18,0.00151814349918014
B,1,832,13,18,0.00151814349918014
B,1,833,13,18,0.00151814349918014
B,1,834,13,18,0.00151814349918014
B,1,835,13,18,0.00151814349918014
B,1,836,13,18,0.00151814349918014
B,1,837,13,18,0.00151814349918014
B,1,838,13,18,0.00151814349918014
B,1,839,13,18,0.00151814349918014
B,1,840,15,18,0.0018811755535993754
B,1,841,13,18,0.00151814349918014
B,1,842,13,18,0.00151814349918014
B,1,843,13,18,0.00151814349918014
B,1,844,13,18,0.00151814349918014
B,1,845,13,18,0.00151814349918014
B,1,846,13,18,0.00151814349918014
B,1,847,13,18,0.00151814349918014
B,1,848,13,18,0.00151814349918014
B,1,849,13,18,0.00151814349918014
B,1,850,13,18,0.00151814349918014
B,1,851,13,18,0.00151814349918014
B,1,852,13,18,0.00151814349918014
B,1,853,13,18,0.00151814349918014
B,1,854,13,18,0.00151814349918014
B,1,855,13,18,0.00151814349918014
B,1,856,13,18,0.00151814349918014
B,1,857,13,18,0.00151814349918014
B,1,858,13,18,0.00151814349918014
B,1,859,13,18,0.00151814349918014
B,1,860,13,18,0.00151814349918014
B,1,861,13,18,0.00151814349918014
B,1,862,13,18,0.00151814349918014
B,1,863,13,18,0.00151814349918014
B,1,864,13,18,0.00151814349918014
B,1,865,13,18,0.00151814349918014
B,1,866,13,18,0.00151814349918014
B,1,867,13,18,0.00151814349918014
B,1,868,13,18,0.00151814349918014
B,1,869,13,18,0.00151814349918014
B,1,870,13,18,0.00151814349918014
B,1,871,13,18,0.00151814349918014
B,1,872,13,18,0.00151814349918014
B,1,873,13,18,0.00151814349918014
B,1,874,13,18,0.00151814349918014
B,1,875,13,18,0.00151814349918014
B,1,876,13,18,0.00151814349918014
B,1,877,13,18,0.00151814349918014
B,1,878,13,18,0.00151814349918014
B,1,879,13,18,0.00151814349918014
B,1,880,13,18,0.00151814349918014
B,1,881,13,18,0.00151814349918014
B,1,882,13,18,0.00151814349918014
B,1,883,13,18,0.00151814349918014
B,1,884,13,18,0.00151814349918014
B,1,885,13,18,0.00151814349918014
B,1,886,13,18,0.00151814349918014
B,1,887,13,18,0.00151814349918014
B,1,888,13,18,0.00151814349918014
B,1,889,13,18,0.00151814349918014
B,1,890,13,18,0.00151814349918014
B,1,891,13,18,0.00151814349918014
B,1,892,13,18,0.00151814349918014
B,1,893,13,18,0.00151814349918014
B,1,894,13,18,0.00151814349918014
B,1,895,13,18,0.00151814349918014
B,1,896,13,18,0.00151814349918014
B,1,897,13,18,0.00151814349918014
B,1,898,13,18,0.00151814349918014
B,1,899,13,18,0.00151814349918014
B,1,900,13,18,0.00151814349918014
B,1,901,13,15,0.0018390617322293654
B,1,902,13,15,0.0018390617322293654
B,1,903,13,15,0.0018390617322293654
B,1,904,13,15,0.0018390617322293654
B,1,905,13,15,0.0018390617322293654
B,1,906,13,15,0.0018390617322293654
B,1,907,13,15,0.0018390617322293654
B,1,908,13,15,0.0018390617322293654
B,1,909,13,15,0.0018390617322293654
B,1,910,13,15,0.0018390617322293654
B,1,911,13,15,0.0018390617322293654
B,1,912,13,15,0.0018390617322293654
B,1,913,13,15,0.0018390617322293654
B,1,914,13,15,0.0018390617322293654
B,1,915,13,15,0.0018390617322293654
B,1,916,13,13,0.00147602967781013
B,1,917,13,13,0.00147602967781013
B,1,918,5,13,0.01114855789151023
B,1,919,5,13,0.01114855789151023
B,1,920,5,13,0.01114855789151023
B,1,921,5,13,0.01114855789151023
B,1,922,5,13,0.01114855789151023
B,1,923,5,13,0.01114855789151023
B,1,924,5,13,0.01114855789151023
B,1,925,5,13,0.01114855789151023
B,1,926,5,13,0.01114855789151023
B,1,927,5,13,0.01114855789151023
B,1,928,5,13,0.01114855789151023
B,1,929,5,13,0.01114855789151023
B,1,930,5,13,0.01114855789151023
B,1,931,5,13,0.01114855789151023
B,1,932,5,13,0.01114855789151023
B,1,933,5,13,0.01114855789151023
B,1,934,5,13,0.01114855789151023
B,1,935,5,13,0.01114855789151023
B,1,936,5,13,0.01114855789151023
B,1,937,5,13,0.01114855789151023
B,1,938,5,13,0.01114855789151023
B,1,939,5,13,0.01114855789151023
B,1,940,5,13,0.01114855789151023
B,1,941,5,13,0.01114855789151023
B,1,942,5,13,0.01114855789151023
B,1,943,5,13,0.01114855789151023
B,1,944,5,13,0.01114855789151023
B,1,945,5,13,0.01114855789151023
B,1,946,5,13,0.01114855789151023
B,1,947,5,13,0.01114855789151023
B,1,948,5,13,0.01114855789151023
B,1,949,5,13,0.01114855789151023
B,1,950,5,13,0.01114855789151023
B,1,951,5,13,0.01114855789151023
B,1,952,5,13,0.01114855789151023
B,1,953,5,13,0.01114855789151023
B,1,954,5,13,0.01114855789151023
B,1,955,5,13,0.01114855789151023
B,1,956,5,13,0.01114855789151023
B,1,957,5,13,0.01114855789151023
B,1,958,5,13,0.01114855789151023
B,1,959,5,13,0.01114855789151023
B,1,960,5,13,0.01114855789151023
B,1,961,5,13,0.01114855789151023
B,1,962,5,13,0.01114855789151023
B,1,963,5,13,0.01114855789151023
B,1,964,5,13,0.01114855789151023
B,1,965,5,13,0.01114855789151023
B,1,966,5,13,0.01114855789151023
B,1,967,5,13,0.01114855789151023
B,1,968,5,13,0.01114855789151023
B,1,969,5,13,0.01114855789151023
B,1,970,5,13,0.01114855789151023
B,1,971,5,13,0.01114855789151023
B,1,972,5,13,0.01114855789151023
B,1,973,5,13,0.01114855789151023
B,1,974,5,13,0.01114855789151023
B,1,975,5,13,0.01114855789151023
B,1,976,5,13,0.01114855789151023
B,1,977,5,13,0.01114855789151023
B,1,978,5,13,0.01114855789151023
B,1,979,5,13,0.01114855789151023
B,1,980,5,13,0.01114855789151023
B,1,981,5,13,0.01114855789151023
B,1,982,5,13,0.01114855789151023
B,1,983,5,13,0.01114855789151023
B,1,984,5,13,0.01114855789151023
B,1,985,5,13,0.01114855789151023
B,1,986,5,13,0.01114855789151023
B,1,987,5,13,0.01114855789151023
B,1,988,5,13,0.01114855789151023
B,1,989,5,13,0.01114855789151023
B,1,990,5,13,0.01114855789151023
B,1,991,5,13,0.01114855789151023
B,1,992,5,13,0.01114855789151023
B,1,993,5,13,0.01114855789151023
B,1,994,5,13,0.01114855789151023
B,1,995,5,13,0.01114855789151023
B,1,996,5,13,0.01114855789151023
B,1,997,5,13,0.01114855789151023
B,1,998,6,6,0.0016664493520584
B,1,999,6,6,0.0016664493520584
B,1,1000,6,6,0.0016664493520584
B,1,1001,6,6,0.0016664493520584
B,1,1002,6,6,0.0016664493520584
B,1,1003,6,6,0.0016664493520584
B,1,1004,6,6,0.0016664493520584
B,1,1005,6,6,0.0016664493520584
B,1,1006,6,6,0.0016664493520584
B,1,1007,6,6,0.0016664493520584
B,1,1008,6,6,0.0016664493520584
B,1,1009,6,6,0.0016664493520584
B,1,1010,1,6,0.0008332246760292
B,1,1011,1,6,0.0008332246760292
B,1,1012,1,6,0.0008332246760292
B,1,1013,1,1,0.0
B,1,1014,1,1,0.0
B,1,1015,1,1,0.0
B,1,1016,1,1,0.0
B,1,1017,9,1,0.00409387232055015
B,1,1018,9,13,0.0048318871594552155
B,1,1019,9,13,0.0048318871594552155
B,1,1020,9,13,0.0048318871594552155
B,1,1021,9,13,0.0048318871594552155
B,1,1022,9,13,0.0048318871594552155
B,1,1023,9,13,0.0048318871594552155
B,1,1024,9,13,0.0048318871594552155
B,1,1025,9,13,0.0048318871594552155
B,1,1026,9,13,0.0048318871594552155
B,1,1027,9,13,0.0048318871594552155
B,1,1028,9,13,0.0048318871594552155
B,1,1029,9,13,0.0048318871594552155
B,1,1030,13,13,0.00147602967781013
B,1,1031,13,13,0.00147602967781013
B,1,1032,13,13,0.00147602967781013
B,1,1033,13,13,0.00147602967781013
B,1,1034,13,13,0.00147602967781013
B,1,1035,13,13,0.00147602967781013
B,1,1036,13,13,0.00147602967781013
B,1,1037,13,13,0.00147602967781013
B,1,1038,13,13,0.00147602967781013
B,1,1039,13,13,0.00147602967781013
B,1,1040,13,13,0.00147602967781013
B,1,1041,13,13,0.00147602967781013
B,1,1042,13,13,0.00147602967781013
B,1,1043,13,13,0.00147602967781013
B,1,1044,13,13,0.00147602967781013
B,1,1045,13,13,0.00147602967781013
B,1,1046,13,13,0.00147602967781013
B,1,1047,13,13,0.00147602967781013
B,1,1048,13,13,0.00147602967781013
B,1,1049,13,13,0.00147602967781013
B,1,1050,13,13,0.00147602967781013
B,1,1051,13,13,0.00147602967781013
B,1,1052,13,13,0.00147602967781013
B,1,1053,13,13,0.00147602967781013
B,1,1054,13,13,0.00147602967781013
B,1,1055,13,13,0.00147602967781013
B,1,1056,13,13,0.00147602967781013
B,1,1057,13,13,0.00147602967781013
B,1,1058,13,16,0.001020716068272115
B,1,1059,13,16,0.001020716068272115
B,1,1060,13,16,0.001020716068272115
B,1,1061,13,16,0.001020716068272115
B,1,1062,13,16,0.001020716068272115
B,1,1063,13,16,0.001020716068272115
B,1,1064,13,16,0.001020716068272115
B,1,1065,13,16,0.001020716068272115
B,1,1066,13,16,0.001020716068272115
B,1,1067,13,16,0.001020716068272115
B,1,1068,13,16,0.001020716068272115
B,1,1069,13,16,0.001020716068272115
B,1,1070,13,16,0.001020716068272115
B,1,1071,13,16,0.001020716068272115
B,1,1072,13,16,0.001020716068272115
B,1,1073,13,16,0.001020716068272115
B,1,1074,13,16,0.001020716068272115
B,1,1075,13,16,0.001020716068272115
B,1,1076,13,16,0.001020716068272115
B,1,1077,13,16,0.001020716068272115
B,1,1078,13,16,0.001020716068272115
B,1,1079,13,16,0.001020716068272115
B,1,1080,13,16,0.001020716068272115
B,1,1081,13,16,0.001020716068272115
B,1,1082,13,16,0.001020716068272115
B,1,1083,13,16,0.001020716068272115
B,1,1084,13,16,0.001020716068272115
B,1,1085,13,16,0.001020716068272115
B,1,1086,13,16,0.001020716068272115
B,1,1087,13,16,0.001020716068272115
B,1,1088,13,16,0.001020716068272115
B,1,1089,13,16,0.001020716068272115
B,1,1090,13,16,0.001020716068272115
B,1,1091,13,16,0.001020716068272115
B,1,1092,13,16,0.001020716068272115
B,1,1093,13,16,0.001020716068272115
B,1,1094,13,16,0.001020716068272115
B,1,1095,13,16,0.001020716068272115
B,1,1096,13,16,0.001020716068272115
B,1,1097,13,16,0.001020716068272115
B,1,1098,13,16,0.001020716068272115
B,1,1099,13,16,0.001020716068272115
B,1,1100,13,16,0.001020716068272115
B,1,1101,13,16,0.001020716068272115
B,1,1102,13,16,0.001020716068272115
B,1,1103,13,16,0.001020716068272115
B,1,1104,13,16,0.001020716068272115
B,1,1105,13,16,0.001020716068272115
B,1,1106,13,16,0.001020716068272115
B,1,1107,13,16,0.001020716068272115
B,1,1108,13,16,0.001020716068272115
B,1,1109,13,16,0.001020716068272115
B,1,1110,13,16,0.001020716068272115
B,1,1111,13,16,0.001020716068272115
B,1,1112,13,16,0.001020716068272115
B,1,1113,13,16,0.001020716068272115
B,1,1114,13,16,0.001020716068272115
B,1,1115,13,16,0.001020716068272115
B,1,1116,13,16,0.001020716068272115
B,1,1117,13,16,0.001020716068272115
B,1,1118,13,16,0.001020716068272115
B,1,1119,13,16,0.001020716068272115
B,1,1120,13,16,0.001020716068272115
B,1,1121,13,16,0.001020716068272115
B,1,1122,13,16,0.001020716068272115
B,1,1123,13,16,0.001020716068272115
B,1,1124,13,16,0.001020716068272115
B,1,1125,13,16,0.001020716068272115
B,1,1126,13,16,0.001020716068272115
B,1,1127,13,16,0.001020716068272115
B,1,1128,13,16,0.001020716068272115
B,1,1129,13,16,0.001020716068272115
B,1,1130,13,16,0.001020716068272115
B,1,1131,13,16,0.001020716068272115
B,1,1132,13,16,0.001020716068272115
B,1,1133,13,16,0.001020716068272115
B,1,1134,13,16,0.001020716068272115
B,1,1135,13,16,0.001020716068272115
B,1,1136,15,16,0.0013837481226913503
B,1,1137,13,16,0.001020716068272115
B,1,1138,13,16,0.001020716068272115
B,1,1139,13,16,0.001020716068272115
B,1,1140,13,16,0.001020716068272115
B,1,1141,13,16,0.001020716068272115
B,1,1142,13,16,0.001020716068272115
B,1,1143,13,16,0.001020716068272115
B,1,1144,13,16,0.001020716068272115
B,1,1145,13,16,0.001020716068272115
B,1,1146,13,15,0.0018390617322293654
B,1,1147,13,10,0.001571239514934265
B,1,1148,13,10,0.001571239514934265
B,1,1149,13,10,0.001571239514934265
B,1,1150,13,18,0.00151814349918014
B,1,1151,13,18,0.00151814349918014
B,1,1152,13,18,0.00151814349918014
B,1,1153,13,18,0.00151814349918014
B,1,1154,13,18,0.00151814349918014
B,1,1155,13,18,0.00151814349918014
B,1,1156,13,18,0.00151814349918014
B,1,1157,13,18,0.00151814349918014
B,1,1158,13,18,0.00151814349918014
B,1,1159,13,18,0.00151814349918014
B,1,1160,13,18,0.00151814349918014
B,1,1161,13,18,0.00151814349918014
B,1,1162,13,18,0.00151814349918014
B,1,1163,13,18,0.00151814349918014
B,1,1164,13,18,0.00151814349918014
B,1,1165,13,18,0.00151814349918014
B,1,1166,10,18,0.0016133533363042749
B,1,1167,13,18,0.00151814349918014
B,1,1168,13,18,0.00151814349918014
B,1,1169,13,18,0.00151814349918014
B,1,1170,13,18,0.00151814349918014
B,1,1171,13,18,0.00151814349918014
B,1,1172,13,18,0.00151814349918014
B,1,1173,13,18,0.00151814349918014
B,1,1174,13,18,0.00151814349918014
B,1,1175,13,18,0.00151814349918014
B,1,1176,13,18,0.00151814349918014
B,1,1177,13,18,0.00151814349918014
B,1,1178,13,18,0.00151814349918014
B,1,1179,13,18,0.00151814349918014
B,1,1180,13,18,0.00151814349918014
B,1,1181,13,18,0.00151814349918014
B,1,1182,13,18,0.00151814349918014
B,1,1183,13,18,0.00151814349918014
B,1,1184,13,18,0.00151814349918014
B,1,1185,13,18,0.00151814349918014
B,1,1186,13,18,0.00151814349918014
B,1,1187,13,18,0.00151814349918014
B,1,1188,13,18,0.00151814349918014
B,1,1189,13,18,0.00151814349918014
B,1,1190,13,18,0.00151814349918014
B,1,1191,13,18,0.00151814349918014
B,1,1192,13,18,0.00151814349918014
B,1,1193,13,18,0.00151814349918014
B,1,1194,13,18,0.00151814349918014
B,1,1195,13,18,0.00151814349918014
B,1,1196,13,18,0.00151814349918014
B,1,1197,13,18,0.00151814349918014
B,1,1198,13,18,0.00151814349918014
B,1,1199,13,18,0.00151814349918014
B,1,1200,13,18,0.00151814349918014
B,1,1201,13,18,0.00151814349918014
B,1,1202,13,18,0.00151814349918014
B,1,1203,13,18,0.00151814349918014
B,1,1204,13,18,0.00151814349918014
B,1,1205,13,18,0.00151814349918014
B,1,1206,13,18,0.00151814349918014
B,1,1207,13,18,0.00151814349918014
B,1,1208,15,18,0.0018811755535993754
B,1,1209,13,18,0.00151814349918014
B,1,1210,13,18,0.00151814349918014
B,1,1211,13,18,0.00151814349918014
B,1,1212,13,18,0.00151814349918014
B,1,1213,13,18,0.00151814349918014
B,1,1214,13,18,0.00151814349918014
B,1,1215,13,18,0.00151814349918014
B,1,1216,13,18,0.00151814349918014
B,1,1217,13,18,0.00151814349918014
B,1,1218,13,18,0.00151814349918014
B,1,1219,13,18,0.00151814349918014
B,1,1220,13,18,0.00151814349918014
B,1,1221,13,18,0.00151814349918014
B,1,1222,13,18,0.00151814349918014
B,1,1223,13,18,0.00151814349918014
B,1,1224,13,18,0.00151814349918014
B,1,1225,13,18,0.00151814349918014
B,1,1226,13,18,0.00151814349918014
B,1,1227,13,18,0.00151814349918014
B,1,1228,13,18,0.00151814349918014
B,1,1229,13,18,0.00151814349918014
B,1,1230,13,18,0.00151814349918014
B,1,1231,13,18,0.00151814349918014
B,1,1232,13,18,0.00151814349918014
B,1,1233,13,18,0.00151814349918014
B,1,1234,13,18,0.00151814349918014
B,1,1235,13,18,0.00151814349918014
B,1,1236,13,18,0.00151814349918014
B,1,1237,13,18,0.00151814349918014
B,1,1238,13,18,0.00151814349918014
B,1,1239,13,18,0.00151814349918014
B,1,1240,13,18,0.00151814349918014
B,1,1241,13,18,0.00151814349918014
B,1,1242,13,18,0.00151814349918014
B,1,1243,13,18,0.00151814349918014
B,1,1244,13,18,0.00151814349918014
B,1,1245,13,18,0.00151814349918014
B,1,1246,13,18,0.00151814349918014
B,1,1247,13,18,0.00151814349918014
B,1,1248,13,18,0.00151814349918014
B,1,1249,13,18,0.00151814349918014
B,1,1250,13,18,0.00151814349918014
B,1,1251,13,18,0.00151814349918014
B,1,1252,13,18,0.00151814349918014
B,1,1253,13,18,0.00151814349918014
B,1,1254,13,18,0.00151814349918014
B,1,1255,13,18,0.00151814349918014
B,1,1256,13,18,0.00151814349918014
B,1,1257,13,18,0.00151814349918014
B,1,1258,13,18,0.00151814349918014
B,1,1259,13,18,0.00151814349918014
B,1,1260,13,18,0.00151814349918014
B,1,1261,13,18,0.00151814349918014
B,1,1262,13,18,0.00151814349918014
B,1,1263,13,18,0.00151814349918014
B,1,1264,13,18,0.00151814349918014
B,1,1265,13,18,0.00151814349918014
B,1,1266,13,18,0.00151814349918014
B,1,1267,13,18,0.00151814349918014
B,1,1268,13,18,0.00151814349918014
B,1,1269,13,18,0.00151814349918014
B,1,1270,13,18,0.00151814349918014
B,1,1271,13,18,0.00151814349918014
B,1,1272,13,18,0.00151814349918014
B,1,1273,13,18,0.00151814349918014
B,1,1274,13,18,0.00151814349918014
B,1,1275,13,18,0.00151814349918014
B,1,1276,13,18,0.00151814349918014
B,1,1277,13,18,0.00151814349918014
B,1,1278,13,18,0.00151814349918014
B,1,1279,13,18,0.00151814349918014
B,1,1280,13,18,0.00151814349918014
B,1,1281,13,18,0.00151814349918014
B,1,1282,13,18,0.00151814349918014
B,1,1283,13,18,0.00151814349918014
B,1,1284,13,18,0.00151814349918014
B,1,1285,13,18,0.00151814349918014
B,1,1286,13,18,0.00151814349918014
B,1,1287,13,18,0.00151814349918014
B,1,1288,13,18,0.00151814349918014
B,1,1289,13,18,0.00151814349918014
B,1,1290,13,18,0.00151814349918014
B,1,1291,13,18,0.00151814349918014
B,1,1292,13,18,0.00151814349918014
B,1,1293,13,18,0.00151814349918014
B,1,1294,13,18,0.00151814349918014
B,1,1295,13,18,0.00151814349918014
B,1,1296,13,18,0.00151814349918014
B,1,1297,13,18,0.00151814349918014
B,1,1298,13,18,0.00151814349918014
B,1,1299,13,18,0.00151814349918014
B,1,1300,13,18,0.00151814349918014
B,1,1301,13,18,0.00151814349918014
B,1,1302,13,18,0.00151814349918014
B,1,1303,13,18,0.00151814349918014
B,1,1304,13,18,0.00151814349918014
B,1,1305,13,18,0.00151814349918014
B,1,1306,13,18,0.00151814349918014
B,1,1307,13,18,0.00151814349918014
B,1,1308,13,18,0.00151814349918014
B,1,1309,13,18,0.00151814349918014
B,1,1310,13,18,0.00151814349918014
B,1,1311,13,18,0.00151814349918014
B,1,1312,13,18,0.00151814349918014
B,1,1313,13,18,0.00151814349918014
B,1,1314,13,18,0.00151814349918014
B,1,1315,13,18,0.00151814349918014
B,1,1316,13,18,0.00151814349918014
B,1,1317,13,18,0.00151814349918014
B,1,1318,13,18,0.00151814349918014
B,1,1319,13,18,0.00151814349918014
B,1,1320,13,18,0.00151814349918014
B,1,1321,13,18,0.00151814349918014
B,1,1322,13,18,0.00151814349918014
B,1,1323,13,18,0.00151814349918014
B,1,1324,13,18,0.00151814349918014
B,1,1325,13,18,0.00151814349918014
B,1,1326,13,18,0.00151814349918014
B,1,1327,13,18,0.00151814349918014
B,1,1328,13,18,0.00151814349918014
B,1,1329,13,18,0.00151814349918014
B,1,1330,13,18,0.00151814349918014
B,1,1331,13,18,0.00151814349918014
B,1,1332,13,18,0.00151814349918014
B,1,1333,13,18,0.00151814349918014
B,1,1334,13,18,0.00151814349918014
